prize_id,prize_name,prize_alias,prize_institution,prize_year,prize_genre,person_id,first_name,last_name,gender,uk_residence,ethnicity_macro,highest_degree,degree_field_cat,degree_institution,degree_field,role_simple,person_role,book_id,book_title
2,Costa Book of the Year,Costa Book of the Year,Costa,2009,No/Any/Multi Genre,0092,Christopher,Reid,man,TRUE,White British,Bachelors,unknown,University of Oxford,unknown,Winner,winner,00269,A Scattering
6,Costa Poetry Award,Costa Poetry Award,Costa,2009,Poetry,0092,Christopher,Reid,man,TRUE,White British,Bachelors,unknown,University of Oxford,unknown,Winner,winner,00269,A Scattering
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2009,Fiction,0346,Marilynne,Robinson,woman,FALSE,Non-UK White,Doctorate,Language and Literature,Brown University,English Literature,Winner,winner,00431,Home
3,Costa First Novel Award,Costa First Novel Award,Costa,2009,Fiction,0093,Raphael,Selbourne,man,TRUE,White British,Bachelors,Politics and Economics,University of Sussex,Politics,Winner,winner,00290,Beauty
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2009,Fiction,0315,Kamila,Shamsie,woman,TRUE,Asian,Masters,Writing,"University of Massachusetts, Amherst",Creative Writing,Shortlisted,shortlisted,00436,Burnt Shadows
4,Costa Novel Award,Costa Novel Award,Costa,2009,Fiction,0094,Colm,Tóibín,man,FALSE,Irish,Bachelors,Multiple,University College Dublin,History and English,Winner,winner,00329,Brooklyn
8,Man Booker Prize,Booker Prize,Booker Foundation,2009,Fiction,0235,Sarah,Waters,woman,TRUE,White British,Doctorate,Language and Literature,University of London,English Literature,Shortlisted,shortlisted,00351,The Little Stranger
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2010,Fiction,0343,Rosie,Alison,woman,TRUE,White British,Bachelors,Language and Literature,University of Oxford,English Literature,Shortlisted,shortlisted,00427,The Very Thought of You
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2010,Crime,0434,Belinda,Bauer,woman,TRUE,White British,unknown,unknown,unknown,unknown,Winner,winner,00583,Blacklands
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2010,Non-Fiction,0657,Alex,Bellos,man,TRUE,White British,Bachelors,Multiple,University of Oxford,Mathematics and Philosophy,Shortlisted,shortlisted,00822,Alex's Adventures in Numberland
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2010,Crime,0454,SJ,Bolton,woman,TRUE,White British,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00580,Blood Harvest
1,James Tait Black Prize for Fiction,James Tait Black Prize for Fiction,The University of Edinburgh,2010,Fiction,0013,AS,Byatt,woman,TRUE,White British,Postgraduate,unknown,University of Oxford,unknown,Winner,winner,00045,The Children's Book
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2010,Crime,0456,Karen,Campbell,woman,TRUE,White British,Masters,Language and Literature,University of Glasgow,"English, Drama & French",Shortlisted,shortlisted,00582,Shadowplay
8,Man Booker Prize,Booker Prize,Booker Foundation,2010,Fiction,0231,Peter,Carey,man,FALSE,Non-UK White,none,none,none,none,Shortlisted,shortlisted,00048,Parrot and Olivier in America
5,Costa Biography Award,Costa Biography Award,Costa,2010,Biography,0090,Edmund,de Waal,man,TRUE,White British,Postgraduate,Language and Literature,University of Sheffield,Japanese Language,Winner,winner,00068,The Hare with Amber Eyes
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2010,Non-Fiction,0656,Barbara,Demick,woman,FALSE,Non-UK White,Bachelors,Politics and Economics,Yale University,Economic History,Winner,winner,00821,Nothing to Envy
3,Costa First Novel Award,Costa First Novel Award,Costa,2010,Fiction,0088,Kishwar,Desai,woman,FALSE,Asian,Bachelors,unknown,Columbia University,unknown,Winner,winner,00072,Witness the Night
8,Man Booker Prize,Booker Prize,Booker Foundation,2010,Fiction,0232,Emma,Donoghue,woman,FALSE,Irish,Doctorate,Language and Literature,University of Cambridge,English Literature,Shortlisted,shortlisted,00074,Room
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2010,Poetry,0548,Martin,Figura,man,TRUE,White British,Masters,Writing,Norwich School of Art and Design,Writing the Visual,Shortlisted,shortlisted,00703,Whistle
8,Man Booker Prize,Booker Prize,Booker Foundation,2010,Fiction,0177,Damon,Galgut,man,FALSE,Jewish,Bachelors,Arts,University of Cape Town,Theatre,Shortlisted,shortlisted,00111,In a Strange Room
8,Man Booker Prize,Booker Prize,Booker Foundation,2010,Fiction,0217,Howard,Jacobson,man,TRUE,Jewish,Bachelors,Language and Literature,University of Cambridge,English Literature,Winner,winner,00156,The Finkler Question
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2010,Non-Fiction,0658,Luke,Jennings,man,TRUE,White British,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00823,Blood Knots
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2010,Fiction,0300,Barbara,Kingsolver,woman,FALSE,Non-UK White,Masters,Maths and Sciences,University of Arizona,Ecology and Evolutionary Biology,Winner,winner,00426,The Lacuna
8,Man Booker Prize,Booker Prize,Booker Foundation,2010,Fiction,0114,Andrea,Levy,woman,TRUE,Caribbean,unknown,Arts,Dartington College of Arts,Theatre,Shortlisted,shortlisted,00179,The Long Song
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2010,Fiction,0344,Attica,Locke,woman,FALSE,Non-White American,Bachelors,Arts,Northwestern University,Radio/TV/Film,Shortlisted,shortlisted,00428,Black Water Rising
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2010,Fiction,0077,Hilary,Mantel,woman,TRUE,White British,Bachelors,Law,University of Sheffield,Law,Shortlisted,shortlisted,00195,Wolf Hall
8,Man Booker Prize,Booker Prize,Booker Foundation,2010,Fiction,0210,Tom,McCarthy,man,TRUE,White British,Bachelors,Language and Literature,University of Oxford,English Literature,Shortlisted,shortlisted,00203,C
12,BSFA Award for Best Novel,BSFA Award for Best Novel,British Science Fiction Association,2010,Sff,0500,Ian,McDonald,man,TRUE,Irish,unknown,unknown,unknown,unknown,Winner,winner,00640,The Dervish House
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2010,Fiction,0345,Lorrie,Moore,woman,FALSE,Non-UK White,Masters,unknown,unknown,unknown,Shortlisted,shortlisted,00429,A Gate at the Stairs
4,Costa Novel Award,Costa Novel Award,Costa,2010,Fiction,0089,Maggie,O'Farrell,woman,TRUE,White British,Bachelors,Maths and Sciences,Harvard University,Public Health,Winner,winner,00245,The Hand that First Held Mine
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2010,Poetry,0549,Kaite,O'Reilly,woman,TRUE,Irish,unknown,unknown,unknown,unknown,Winner,winner,00704,The Persians
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2010,Crime,0455,George,Pelecanos,man,FALSE,Non-UK White,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00581,The Way Home
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2010,Poetry,0092,Christopher,Reid,man,TRUE,White British,Bachelors,unknown,University of Oxford,unknown,Shortlisted,shortlisted,00705,Song of Lunch
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2010,Fiction,0039,Monique,Roffey,woman,TRUE,Black British,Doctorate,Writing,Lancaster University,Creative Writing,Shortlisted,shortlisted,00430,The White Woman on the Green Bicycle
2,Costa Book of the Year,Costa Book of the Year,Costa,2010,No/Any/Multi Genre,0087,Jo,Shapcott,woman,TRUE,White British,unknown,unknown,Harvard University,unknown,Winner,winner,00293,Of Mutability
6,Costa Poetry Award,Costa Poetry Award,Costa,2010,Poetry,0087,Jo,Shapcott,woman,TRUE,White British,unknown,unknown,Harvard University,unknown,Winner,winner,00293,Of Mutability
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2010,Non-Fiction,0659,Andrew Ross,Sorkin,man,FALSE,Jewish,unknown,unknown,Cornell University,unknown,Shortlisted,shortlisted,00824,Too Big to Fail
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2010,Poetry,0550,David,Swann,man,TRUE,White British,Masters,Writing,Lancaster University,Creative Writing,Shortlisted,shortlisted,00706,The Privilege of Rain
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2010,Poetry,0551,Katharine,Towers,woman,TRUE,White British,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00707,The Floating Man
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2010,Non-Fiction,0660,Jenny,Uglow,woman,TRUE,White British,Bachelors,Language and Literature,University of Oxford,English,Shortlisted,shortlisted,00825,A Gambling Man
14,TS Eliot Prize,TS Eliot Prize,TS Eliot Foundation,2010,Poetry,0532,Derek,Walcott,man,FALSE,Caribbean,Bachelors,unknown,"University of the West Indies, Mona",unknown,Winner,winner,00680,White Egrets
7,Costa Children's Book Award,Costa Children's Book Award,Costa,2010,Children's,0091,Jason,Wallace,man,TRUE,White British,unknown,unknown,unknown,unknown,Winner,winner,00347,Out of Shadows
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2010,Non-Fiction,0661,Richard,Wrangham,man,TRUE,White British,Doctorate,Maths and Sciences,University of Cambridge,Animal Behaviour,Shortlisted,shortlisted,00826,Catching Fire
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2011,Poetry,0552,Simon,Armitage,man,TRUE,White British,Masters,Medicine and Social Work,University of Manchester,Social Work,Shortlisted,shortlisted,00708,Black Roses: The Killing of Sophie Lancaster
8,Man Booker Prize,Booker Prize,Booker Foundation,2011,Fiction,0226,Julian,Barnes,man,TRUE,White British,Bachelors,Language and Literature,University of Oxford,Modern Languages,Winner,winner,00026,The Sense of an Ending
8,Man Booker Prize,Booker Prize,Booker Foundation,2011,Fiction,0227,Carol,Birch,woman,TRUE,White British,Bachelors,Language and Literature,Keele University,English and American Studies,Shortlisted,shortlisted,00033,Jamrach's Menagerie
14,TS Eliot Prize,TS Eliot Prize,TS Eliot Foundation,2011,Poetry,0133,John,Burnside,man,TRUE,White British,unknown,Language and Literature,Cambridgeshire College of Arts and Technology,English and European Languages,Winner,winner,00679,Black Cat Bone
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2011,Poetry,0553,Julia,Copus,woman,TRUE,White British,Bachelors,Language and Literature,Durham University,Latin,Shortlisted,shortlisted,00709,Ghost Lines
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2011,Poetry,0554,Robert,Crawford,man,TRUE,White British,unknown,Language and Literature,University of Oxford,Scottish Literature,Shortlisted,shortlisted,00710,Simonides
8,Man Booker Prize,Booker Prize,Booker Foundation,2011,Fiction,0228,Patrick,deWitt,man,FALSE,Non-UK White,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00073,The Sisters Brothers
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2011,Non-Fiction,0650,Frank,Dikötter,man,FALSE,Non-UK White,Doctorate,History and Cultural Studies,University of London,Chinese History,Winner,winner,00815,Mao's Great Famine
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2011,Fiction,0232,Emma,Donoghue,woman,FALSE,Irish,Doctorate,Language and Literature,University of Cambridge,English Literature,Shortlisted,shortlisted,00074,Room
6,Costa Poetry Award,Costa Poetry Award,Costa,2011,Poetry,0085,Carol Ann,Duffy,woman,TRUE,White British,Bachelors,Philosophy and Theology,University of Liverpool,Philosophy,Winner,winner,00079,The Bees
8,Man Booker Prize,Booker Prize,Booker Foundation,2011,Fiction,0194,Esi,Edugyan,woman,FALSE,African,Masters,Writing,Johns Hopkins,Creative Writing,Shortlisted,shortlisted,00081,Half Blood Blues
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2011,Fiction,0339,Aminatta,Forna,woman,TRUE,Black British,Doctorate,Writing,Bath Spa University,Creative Writing,Shortlisted,shortlisted,00422,The Memory of Love
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2011,Crime,0452,Tom,Franklin,man,FALSE,Non-UK White,Masters,Writing,University of Arkansas,Creative Writing,Winner,winner,00577,"Crooked Letter, Crooked Letter"
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2011,Non-Fiction,0651,Andrew,Graham-Dixon,man,TRUE,White British,Doctorate,Arts,Courtauld Institute of Art,unknown,Shortlisted,shortlisted,00816,Caravaggio
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2011,Poetry,0555,Lavinia,Greenlaw,woman,TRUE,White British,Masters,Arts,Courtauld Institute of Art,Seventeenth-Century Art,Winner,winner,00711,Audio Obscura
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2011,Crime,0453,Steve,Hamilton,man,FALSE,Non-UK White,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00578,The Lock Artists
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2011,Fiction,0340,Emma,Henderson,woman,TRUE,White British,Masters,Writing,University of London,Creative Writing,Shortlisted,shortlisted,00423,Grace Williams Says it Loud
5,Costa Biography Award,Costa Biography Award,Costa,2011,Biography,0084,Matthew,Hollis,man,TRUE,White British,unknown,unknown,unknown,unknown,Winner,winner,00143,Now All Roads Lead to France: The Last Years of Edward Thomas
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2011,Non-Fiction,0652,Maya,Jasanoff,woman,FALSE,Non-UK White,Doctorate,History and Cultural Studies,Yale University,Imperial History,Shortlisted,shortlisted,00817,Liberty's Exiles
8,Man Booker Prize,Booker Prize,Booker Foundation,2011,Fiction,0229,Stephen,Kelman,man,TRUE,White British,Bachelors,Politics and Economics,University of Luton,Marketing,Shortlisted,shortlisted,00167,Pigeon English
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2011,Fiction,0341,Nicole,Krauss,woman,FALSE,Jewish,Masters,unknown,Stanford University,unknown,Shortlisted,shortlisted,00424,Great House
8,Man Booker Prize,Booker Prize,Booker Foundation,2011,Fiction,0230,AD,Miller,man,TRUE,White British,unknown,Writing,Lancaster University,Creative Writing,Shortlisted,shortlisted,00221,Snowdrops
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2011,Crime,0230,AD,Miller,man,TRUE,White British,unknown,Writing,Lancaster University,Creative Writing,Shortlisted,shortlisted,00221,Snowdrops
2,Costa Book of the Year,Costa Book of the Year,Costa,2011,No/Any/Multi Genre,0025,Andrew,Miller,man,TRUE,White British,Doctorate,Language and Literature,Brown University,Classics,Winner,winner,00220,Pure
4,Costa Novel Award,Costa Novel Award,Costa,2011,Fiction,0025,Andrew,Miller,man,TRUE,White British,Doctorate,Language and Literature,Brown University,Classics,Winner,winner,00220,Pure
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2011,Crime,0436,Denise,Mina,woman,TRUE,White British,Doctorate,unknown,University of Strathclyde,unknown,Shortlisted,shortlisted,00579,The End of the Wasp Season
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2011,Poetry,0160,Andrew,Motion,man,TRUE,White British,Masters,Language and Literature,University of Oxford,Literature,Shortlisted,shortlisted,00712,Laurels and Donkeys
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2011,Fiction,0338,Téa,Obreht,woman,TRUE,Non-UK White,Masters,Language and Literature,University of Strathclyde,English Literature,Winner,winner,00421,The Tiger's Wife
12,BSFA Award for Best Novel,BSFA Award for Best Novel,British Science Fiction Association,2011,Sff,0028,Christopher,Priest,man,TRUE,White British,none,none,none,none,Winner,winner,00639,The Islanders
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2011,Poetry,0092,Christopher,Reid,man,TRUE,White British,Bachelors,unknown,University of Oxford,unknown,Shortlisted,shortlisted,00713,Airs and Ditties of No Man's Land
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2011,Non-Fiction,0653,Matt,Ridley,man,TRUE,White British,Doctorate,Maths and Sciences,University of Oxford,Science,Shortlisted,shortlisted,00818,The Rational Optimist
1,James Tait Black Prize for Fiction,James Tait Black Prize for Fiction,The University of Edinburgh,2011,Fiction,0012,Tatjana,Soli,woman,FALSE,Non-UK White,Doctorate,unknown,University of Lancaster,unknown,Winner,winner,00307,The Lotus Eaters
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2011,Non-Fiction,0654,Jonathan,Steinberg,man,TRUE,Jewish,Doctorate,History and Cultural Studies,University of Cambridge,German History,Shortlisted,shortlisted,00819,Bismarck
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2011,Non-Fiction,0655,John,Stubbs,man,TRUE,White British,Doctorate,Language and Literature,University of Cambridge,English Literature,Shortlisted,shortlisted,00820,Reprobates
3,Costa First Novel Award,Costa First Novel Award,Costa,2011,Fiction,0083,Christie,Watson,woman,TRUE,White British,Masters,Writing,University of East Anglia,Creative Writing,Winner,winner,00353,Tiny Sunbirds Far Away
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2011,Fiction,0342,Kathleen,Winter,woman,FALSE,Non-UK White,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00425,Annabel
7,Costa Children's Book Award,Costa Children's Book Award,Costa,2011,Children's,0086,Moira,Young,woman,TRUE,Non-UK White,unknown,unknown,unknown,unknown,Winner,winner,00360,Blood Red Road
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2012,Non-Fiction,0645,Katherine,Boo,woman,FALSE,Non-UK White,Bachelors,unknown,Barnard College,unknown,Shortlisted,shortlisted,00809,Behind the Beautiful Forevers
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2012,Poetry,0556,Colette,Bryce,woman,TRUE,White British,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00714,Ballasting the Ark
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2012,Crime,0450,NJ,Cooper,woman,TRUE,White British,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00575,Vengeance in Mind
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2012,Non-Fiction,0646,William,Dalrymple,man,TRUE,White British,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00810,Return of a King
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2012,Non-Fiction,0644,Wade,Davis,man,FALSE,Non-UK White,Doctorate,Maths and Sciences,Harvard University,Ethnobotany,Winner,winner,00808,Into the Silence
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2012,Fiction,0194,Esi,Edugyan,woman,FALSE,African,Masters,Writing,Johns Hopkins,Creative Writing,Shortlisted,shortlisted,00081,Half Blood Blues
8,Man Booker Prize,Booker Prize,Booker Foundation,2012,Fiction,0224,Tan Twan,Eng,man,FALSE,Asian,Masters,Law,University of Cape Town,Law,Shortlisted,shortlisted,00085,The Garden of Evening Mists
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2012,Fiction,0241,Anne,Enright,woman,FALSE,Irish,Masters,Writing,University of East Anglia,Creative Writing,Shortlisted,shortlisted,00417,The Forgotten Waltz
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2012,Poetry,0557,Roy,Fisher,man,TRUE,White British,Bachelors,unknown,University of Birmingham,unknown,Shortlisted,shortlisted,00715,Locklines
7,Costa Children's Book Award,Costa Children's Book Award,Costa,2012,Children's,0082,Sally,Gardner,woman,TRUE,White British,Bachelors,unknown,"University of the Arts, London",unknown,Winner,winner,00115,Maggot Moon
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2012,Crime,0451,MR,Hall,man,TRUE,White British,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00576,The Flight
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2012,Fiction,0335,Georgina,Harding,woman,TRUE,White British,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00418,Painter of Silence
6,Costa Poetry Award,Costa Poetry Award,Costa,2012,Poetry,0081,Kathleen,Jamie,woman,TRUE,White British,Bachelors,Philosophy and Theology,University of Edinburgh,Philosophy,Winner,winner,00158,The Overhaul
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2012,Crime,0449,Gene,Kerrigan,man,FALSE,Irish,unknown,unknown,unknown,unknown,Winner,winner,00574,The Rage
8,Man Booker Prize,Booker Prize,Booker Foundation,2012,Fiction,0204,Deborah,Levy,woman,TRUE,Non-UK White,Bachelors,Arts,Middlesex Polytechnic,Textile Design and Weaving,Shortlisted,shortlisted,00178,Swimming Home
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2012,Non-Fiction,0633,Robert,MacFarlane,man,TRUE,White British,Doctorate,Language and Literature,University of Cambridge,Literature and the Environment,Shortlisted,shortlisted,00812,The Old Ways
2,Costa Book of the Year,Costa Book of the Year,Costa,2012,No/Any/Multi Genre,0077,Hilary,Mantel,woman,TRUE,White British,Bachelors,Law,University of Sheffield,Law,Winner,winner,00194,Bring Up The Bodies
4,Costa Novel Award,Costa Novel Award,Costa,2012,Fiction,0077,Hilary,Mantel,woman,TRUE,White British,Bachelors,Law,University of Sheffield,Law,Winner,winner,00194,Bring Up The Bodies
8,Man Booker Prize,Booker Prize,Booker Foundation,2012,Fiction,0077,Hilary,Mantel,woman,TRUE,White British,Bachelors,Law,University of Sheffield,Law,Winner,winner,00194,Bring Up The Bodies
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2012,Fiction,0314,Madeline,Miller,woman,FALSE,Non-UK White,Masters,Language and Literature,unknown,Literature,Winner,winner,00416,The Song of Achilles
8,Man Booker Prize,Booker Prize,Booker Foundation,2012,Fiction,0222,Alison,Moore,woman,TRUE,White British,unknown,Writing,Cornell University,Creative Writing,Shortlisted,shortlisted,00231,The Lighthouse
14,TS Eliot Prize,TS Eliot Prize,TS Eliot Foundation,2012,Poetry,0531,Sharon,Olds,woman,FALSE,Non-UK White,Doctorate,Language and Literature,Columbia University,Poetry,Winner,winner,00678,Stag's Leap
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2012,Fiction,0336,Cynthia,Ozick,woman,FALSE,Jewish,Masters,Language and Literature,Ohio State University,English Literature,Shortlisted,shortlisted,00419,Foreign Bodies
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2012,Poetry,0558,Ruth,Padel,woman,TRUE,White British,Doctorate,Language and Literature,University of Oxford,Classics,Shortlisted,shortlisted,00716,The Mara Crossing
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2012,Fiction,0337,Ann,Patchett,woman,FALSE,Non-UK White,Masters,Writing,University of Iowa,Creative Writing,Shortlisted,shortlisted,00420,State of Wonder
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2012,Poetry,0559,Mario,Petrucci,man,TRUE,Non-UK White,Doctorate,Maths and Sciences,University College London,Optoelectronics,Shortlisted,shortlisted,00717,Tales from the Bridge
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2012,Non-Fiction,0647,Steven,Pinker,man,FALSE,Jewish,Doctorate,Medicine and Social Work,Harvard University,Psychology,Shortlisted,shortlisted,00811,The Better Angels of our Nature
1,James Tait Black Prize for Fiction,James Tait Black Prize for Fiction,The University of Edinburgh,2012,Fiction,0011,Padgett,Powell,man,FALSE,Non-UK White,Masters,Language and Literature,University of Houston,English Literature,Winner,winner,00263,You and I
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2012,Non-Fiction,0648,Paul,Preston,man,TRUE,White British,Doctorate,History and Cultural Studies,University of Oxford,European History,Shortlisted,shortlisted,00813,The Spanish Holocaust
13,James Tait Black Prize for Drama,James Tait Black Prize for Drama,The University of Edinburgh,2012,Drama,0520,Tim,Price,man,TRUE,White British,unknown,unknown,unknown,unknown,Winner,winner,00667,The Radicalisation of Bradley Manning
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2012,Non-Fiction,0649,Sue,Prideaux,woman,TRUE,White British,unknown,unknown,unknown,unknown,Shortlisted,shortlisted,00814,Strindberg
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2012,Poetry,0560,Denise,Riley,woman,TRUE,White British,Bachelors,Philosophy and Theology,University of Cambridge,Philosophy,Shortlisted,shortlisted,00718,A Part Song
12,BSFA Award for Best Novel,BSFA Award for Best Novel,British Science Fiction Association,2012,Sff,0498,Adam,Roberts,man,TRUE,White British,Doctorate,Language and Literature,University of Cambridge,English Literature,Winner,winner,00638,Jack Glass
3,Costa First Novel Award,Costa First Novel Award,Costa,2012,Fiction,0078,Francesca,Segal,woman,TRUE,Jewish,unknown,unknown,unknown,unknown,Winner,winner,00288,The Innocents
8,Man Booker Prize,Booker Prize,Booker Foundation,2012,Fiction,0223,Will,Self,man,TRUE,White British,Bachelors,unknown,University of Oxford,unknown,Shortlisted,shortlisted,00291,Umbrella
5,Costa Biography Award,Costa Biography Award,Costa,2012,Biography,0080,Bryan,Talbot,man,TRUE,White British,Diploma,Language and Literature,Lancaster University,Critical Discourse Analysis,Winner,winner,00321,Dotter of Her Father's Eyes
5,Costa Biography Award,Costa Biography Award,Costa,2012,Biography,0079,Mary,Talbot,woman,TRUE,White British,Doctorate,Arts,Harris College,Graphic Design,Winner,winner,00321,Dotter of Her Father's Eyes
15,Ted Hughes Award for New Work in Poetry,Ted Hughes Award for New Work in Poetry,Poetry Society,2012,Poetry,0561,Kae,Tempest,non-binary,TRUE,White British,unknown,unknown,unknown,unknown,Winner,winner,00719,Brand New Ancients
8,Man Booker Prize,Booker Prize,Booker Foundation,2012,Fiction,0225,Jeet,Thayil,man,FALSE,Asian,Masters,Writing,Sarah Lawrence College,Creative Writing,Shortlisted,shortlisted,00324,Narcopolis
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2012,Crime,0448,Chris,Womersley,man,FALSE,Non-UK White,unknown,Writing,Royal Melbourne Institute of Technology,Creative Writing,Shortlisted,shortlisted,00573,Bereft
